10.3	0.702385	0.248082	0.0495332	0.599437	0.400563	0	0	0	0
10.4	0.711141	0.244566	0.044293	0.599463	0.400537	0.35	0	0	0
10.5	0.704012	0.241995	0.0539929	0.599491	0.400509	0	0	0	0
10.6	0.69102	0.24641	0.0625706	0.599509	0.400491	0	0	0	0
10.7	0.668103	0.25363	0.0782664	0.599521	0.400479	0	0	0	0
10.8	0.594205	0.274127	0.131668	0.599522	0.400478	0	0	0	0
10.9	0.597613	0.273104	0.129283	0.599491	0.400509	0	0	0	0
11	0.590359	0.274237	0.135404	0.599464	0.400536	0	0	0	0
11.1	0.583589	0.275209	0.141201	0.599436	0.400564	0	0	0	0
11.2	0.62135	0.26771	0.11094	0.599408	0.400592	0	0	0	0
11.3	0.60345	0.271458	0.125092	0.599401	0.400599	0	0	0	0
11.4	0.581519	0.275669	0.142812	0.599386	0.400614	0	0	0	0
11.5	0.533941	0.284216	0.181843	0.599362	0.400638	0	0	0	0
11.6	0.457228	0.295751	0.247021	0.599316	0.400684	0	0	0	0
11.7	0.506418	0.28875	0.204832	0.599237	0.400763	0	0	0	0
11.8	0.479915	0.291925	0.22816	0.59919	0.40081	0	0	0	0
11.9	0.447743	0.295448	0.256808	0.599135	0.400865	0	0	0	0
12	0.452741	0.293977	0.253281	0.599067	0.400933	0	0	0	0
12.1	0.472701	0.290708	0.236591	0.599009	0.400991	0	0	0	0
12.2	0.609542	0.272434	0.118024	0.598966	0.401034	0	0	0	0
12.3	0.531858	0.288917	0.179226	0.598999	0.401001	0	0	0	0
12.4	0.528282	0.288902	0.182816	0.598992	0.401008	0	0	0	0
12.5	0.520008	0.289618	0.190374	0.598983	0.401017	0	0	0	0
12.6	0.582578	0.279368	0.138054	0.598971	0.401029	0	0	0	0
12.7	0.578367	0.279776	0.141857	0.598991	0.401009	0	0	0	0
12.8	0.503483	0.29364	0.202877	0.599007	0.400993	0	0	0	0
12.9	0.507079	0.292408	0.200513	0.598985	0.401015	0	0	0	0
13	0.537611	0.287196	0.175194	0.598966	0.401034	0	0	0	0
13.1	0.460064	0.299338	0.240598	0.598965	0.401035	0	0	0	0
13.2	0.577661	0.283246	0.139093	0.598924	0.401076	0	0	0	0
13.3	0.543165	0.289537	0.167298	0.598948	0.401052	0	0	0	0
13.4	0.490958	0.297908	0.211135	0.598953	0.401047	0	0	0	0
13.5	0.550366	0.288561	0.161073	0.598931	0.401069	0	0	0	0
13.6	0.60021	0.279215	0.120575	0.598942	0.401058	0	0	0	0
13.7	0.567442	0.285917	0.146641	0.598975	0.401025	0	0	0	0
13.8	0.553348	0.288078	0.158574	0.59899	0.40101	0	0	0	0
13.9	0.556582	0.286955	0.156463	0.598996	0.401004	0	0	0	0
14	0.512576	0.294338	0.193086	0.599003	0.400997	0	0	0	0
14.1	0.56024	0.286304	0.153456	0.598987	0.401013	0	0	0	0
14.2	0.545857	0.28841	0.165733	0.598996	0.401004	0	0	0	0
14.3	0.496819	0.296292	0.206889	0.598997	0.401003	0	0	0	0
14.4	0.490184	0.296518	0.213298	0.598974	0.401026	0	0	0	0
14.5	0.525682	0.290698	0.18362	0.598949	0.401051	0	0	0	0
14.6	0.562111	0.284279	0.15361	0.598944	0.401056	0	0	0	0
14.7	0.56437	0.283379	0.152251	0.598957	0.401043	0	0	0	0
14.8	0.563463	0.283066	0.153471	0.59897	0.40103	0	0	0	0
14.9	0.519759	0.290485	0.189756	0.598981	0.401019	0	0	0	0
15	0.519596	0.289877	0.190527	0.59897	0.40103	0	0	0	0
15.1	0.538396	0.286357	0.175246	0.598959	0.401041	0	0	0	0
15.2	0.523862	0.28818	0.187958	0.598958	0.401042	0	0	0	0
15.3	0.475809	0.295022	0.229169	0.598949	0.401051	0	0	0	0
15.4	0.503039	0.290607	0.206355	0.598917	0.401083	0	0	0	0
15.5	0.557167	0.282137	0.160697	0.598902	0.401098	0	0	0	0
15.6	0.614451	0.271727	0.113822	0.598915	0.401085	0.35	0	0	0
15.7	0.611928	0.264581	0.123491	0.598956	0.401044	0.35	0	0	0
15.8	0.615351	0.256295	0.128354	0.598986	0.401014	0.35	0	0	0
15.9	0.57607	0.256509	0.167421	0.599011	0.400989	0	0	0	0
16	0.659476	0.243437	0.0970871	0.599009	0.400991	0.35	0.25	0	0
16.1	0.659643	0.237447	0.10291	0.59905	0.40095	0.35	0.25	0	0
16.2	0.688852	0.225303	0.0858448	0.599084	0.400916	0.35	0.25	0	0
16.3	0.70153	0.217047	0.0814229	0.599124	0.400876	0.35	0.25	0	0
16.4	0.672119	0.219244	0.108637	0.599163	0.400837	0.35	0.25	0	0
16.5	0.706937	0.207194	0.0858687	0.599181	0.400819	0.35	0.25	0	0
16.6	0.747557	0.193457	0.0589859	0.599212	0.400788	0.35	0.25	0	0
16.7	0.753304	0.187969	0.0587269	0.599255	0.400745	0.35	0.25	0	0
16.8	0.777599	0.177548	0.0448524	0.599294	0.400706	0.35	0.25	0	0
16.9	0.775275	0.175114	0.0496111	0.599338	0.400662	0.35	0.25	0	0
17	0.812232	0.160969	0.0267994	0.599375	0.400625	0.35	0.25	0	0
17.1	0.811049	0.159068	0.0298827	0.599421	0.400579	0.35	0.25	0	0
17.2	0.825367	0.151096	0.0235376	0.599461	0.400539	0.35	0.25	0	0
17.3	0.816872	0.152709	0.030419	0.599501	0.400499	0.35	0.25	0	0
17.4	0.834968	0.143683	0.0213493	0.599533	0.400467	0.35	0.25	0	0
17.5	0.836864	0.140994	0.0221419	0.599566	0.400434	0.35	0.25	0	0
17.6	0.846608	0.134995	0.0183972	0.599597	0.400403	0.35	0.25	0	0
17.7	0.848754	0.13242	0.0188257	0.599626	0.400374	0.35	0.25	0	0
17.8	0.8616	0.12504	0.0133604	0.599652	0.400348	0.35	0.25	0	0
17.9	0.847234	0.131374	0.0213923	0.599679	0.400321	0.35	0.25	0	0
18	0.85519	0.126485	0.0183256	0.599698	0.400302	0.35	0.25	0	0
18.1	0.860491	0.122736	0.0167729	0.599717	0.400283	0.35	0.25	0	0
18.2	0.869869	0.117124	0.0130074	0.599735	0.400265	0.35	0.25	0	0
18.3	0.879799	0.110919	0.00928128	0.599754	0.400246	0.35	0.25	0	0
18.4	0.881364	0.109115	0.00952103	0.599773	0.400227	0.35	0.25	0	0
18.5	0.882237	0.107766	0.00999695	0.59979	0.40021	0.35	0.25	0	0
18.6	0.891923	0.101498	0.00657875	0.599805	0.400195	0.35	0.25	0	0
18.7	0.89753	0.0971828	0.00528739	0.599821	0.400179	0.35	0.25	0	0
18.8	0.903479	0.0924895	0.00403176	0.599835	0.400165	0.35	0.25	0	0
18.9	0.902001	0.0930315	0.00496707	0.599849	0.400151	0.35	0.25	0	0
19	0.901942	0.0925447	0.00551361	0.599862	0.400138	0.35	0.25	0	0
19.1	0.900784	0.0928112	0.00640491	0.599872	0.400128	0.35	0.25	0	0
19.2	0.895666	0.0955615	0.00877244	0.599881	0.400119	0.35	0.25	0	0
19.3	0.896282	0.0946877	0.00903025	0.599888	0.400112	0.35	0.25	0	0
19.4	0.895454	0.0946472	0.00989836	0.599893	0.400107	0.35	0.25	0	0
19.5	0.899403	0.0920504	0.00854624	0.599898	0.400102	0.35	0.25	0	0
19.6	0.902715	0.0897454	0.00753908	0.599903	0.400097	0.35	0.25	0	0
19.7	0.903024	0.0891633	0.00781233	0.599908	0.400092	0.35	0.25	0	0
19.8	0.909727	0.0849146	0.00535808	0.599913	0.400087	0.35	0.25	0	0
19.9	0.910307	0.084191	0.0055022	0.599918	0.400082	0	0	0	0
20	0.906348	0.0873801	0.00627176	0.599923	0.400077	0	0	0	0
